0972683275,A32FNXE28D8WEL,5.0,1424131200
0972683275,A8JQ0HSJ0JSK6,5.0,1424044800
0972683275,A2ZIPR0UYPIBSR,5.0,1423785600
0972683275,A18TW0CAFRIC1P,5.0,1423440000
0972683275,A35GUIX1T6S837,1.0,1423353600
0972683275,A1Z8PGFY6RM3R6,5.0,1423353600
0972683275,A1HY9Y95X19WLX,5.0,1423267200
0972683275,AC2MPC1TC0E4U,5.0,1423180800
0972683275,AUZGF7IXW01CG,5.0,1423094400
0972683275,A2KVY8XHKZ5RFE,5.0,1422921600
0972683275,A2SKI4DTFM1BXT,5.0,1422662400
0972683275,A301T0ATU8BPVP,5.0,1422576000
0972683275,A26YD7J5OKIU12,5.0,1422403200
0972683275,AS1ZACL4UT9KG,5.0,1422403200
0972683275,AB8Z9LVD68JE,4.0,1422316800
0972683275,ABN3ULAZYCPLS,5.0,1422057600
0972683275,A2TSD8JKMHHC83,5.0,1422057600
0972683275,A1SV3JU8LDMYPS,4.0,1421884800
0972683275,A2G7MKLU2MUKDA,5.0,1421798400
0972683275,A24MPI6HRVMXYP,5.0,1421625600
0972683275,A3AAPYMB14HG5P,3.0,1421539200
0972683275,A2BF3ZB3QYISD2,4.0,1421452800
0972683275,A2F4MSL8NV37S0,4.0,1421280000
0972683275,A5WKJXT4WF2P9,5.0,1421280000
0972683275,A21FQQBKY8XVL5,1.0,1421020800
0972683275,A5ZULG1DOB9B2,4.0,1421020800
0972683275,A1N4TFM9HQH6IW,4.0,1420848000
0972683275,A13SE9JYVLPB0E,5.0,1420848000
0972683275,A1YTOMHK8NOLJA,5.0,1420761600
0972683275,A3HWLVTUONPMSX,5.0,1420761600
0972683275,A25UT0MGJ9V9N5,5.0,1420761600
0972683275,A3KAEZAMJI0ANE,5.0,1420070400
0972683275,A3LLVITVNUKURE,5.0,1420070400
0972683275,A1GZRW5R94BFSX,5.0,1419984000
0972683275,A9HPG0DSS87SP,5.0,1419811200
0972683275,AEAWFJZBIJ2AF,5.0,1419811200
0972683275,A2LFDI3EWB7HSO,4.0,1419638400
0972683275,A1M53GAFW3TG33,5.0,1419552000
0972683275,A1M9MIKS7KFJKE,5.0,1419206400
0972683275,A3JNCMOA0FFXZ0,5.0,1418947200
0972683275,A36B32G2CX7D45,5.0,1418774400
0972683275,A161WOTY8EHUNY,5.0,1418774400
0972683275,A2VSRXSKGLIGRH,5.0,1418428800
0972683275,AELBOYNM3BU1J,5.0,1418428800
0972683275,AY186TY0WD0HR,4.0,1418342400
0972683275,A2W9T5UZI30XAE,5.0,1418169600
0972683275,A15Z6TNCMNPIEN,5.0,1418169600
0972683275,A1A2SFUDSI8VEP,5.0,1418083200
0972683275,A2SCF27EQV0YVX,5.0,1417996800
0972683275,A1WPBZ684DJ3PA,5.0,1417996800
0972683275,A3NWEOSF5PK99L,5.0,1417996800
0972683275,A21BVXV20HQZH,3.0,1417824000
0972683275,A36EIWXJFGOL3Z,4.0,1417737600
0972683275,ADCIH59D09YJK,5.0,1417737600
0972683275,A1NBYHUFV13CXQ,5.0,1417737600
0972683275,ACPL8L51JR3WX,5.0,1417651200
0972683275,AIO7H2B8ZAPC9,5.0,1417651200
0972683275,A22R0GHP6J816B,5.0,1417392000
0972683275,A3EBAJ5JSSK8HM,5.0,1417392000
0972683275,A3J0UK0L476MVM,5.0,1417392000
0972683275,A3J5XKM35TVCQT,5.0,1417305600
0972683275,A1DC2FLLZW2RLP,5.0,1417046400
0972683275,AINPOTSYK3DN5,5.0,1417046400
0972683275,AVK9HN2JI4J6P,5.0,1417046400
0972683275,A290XDI888DPBU,5.0,1416960000
0972683275,AEGN1WZVD36FK,4.0,1416873600
0972683275,A175TDX5RA3Y9E,4.0,1416787200
0972683275,AU3Y4HWAOPO3R,5.0,1416528000
0972683275,A32WBHL13SAOU8,5.0,1416528000
0972683275,AGVYIJ7WKC9AU,5.0,1416441600
0972683275,A1APXEQAANG0JI,4.0,1416441600
0972683275,AM7ULDOXMEVV,5.0,1416355200
0972683275,A9S0J9HL2B1CW,5.0,1416182400
0972683275,A2KL292WJK5Y1C,3.0,1416096000
0972683275,A3SOQK5XEAK8GD,5.0,1416009600
0972683275,A33JQYD3JG3R5D,4.0,1415923200
0972683275,A2KJXL554LCY,5.0,1415836800
0972683275,A1LAG6CRI4AR8I,5.0,1415836800
0972683275,A2VN8JUJJ71PM6,5.0,1415491200
0972683275,AZMLDAJJJ3H1F,5.0,1415145600
0972683275,AY0R1RVNNSVFT,4.0,1415059200
0972683275,A2UH7LMPAMWC2A,3.0,1414972800
0972683275,A9PBD9UQZQOJM,3.0,1414972800
0972683275,A3C2K8Z58BRRFJ,5.0,1414886400
0972683275,A1HDJQAJEWC6N6,4.0,1414886400
0972683275,AVEBAF059505V,5.0,1414800000
0972683275,AH5IZ41WDJYVU,5.0,1414800000
0972683275,A13473JUHPORNQ,5.0,1414713600
0972683275,ADCUMK2YN361Q,5.0,1414627200
0972683275,A21PP883C12G5M,4.0,1414368000
0972683275,A2XZLB6ADN77OF,5.0,1414368000
0972683275,A11EIUH12MLC7F,5.0,1414281600
0972683275,A3IOE82V44XHA4,5.0,1414195200
0972683275,A3EMB10OLL06SA,5.0,1414108800
0972683275,A2Y0QP5EU9PGP0,5.0,1414108800
0972683275,A11CLBU0YO7ARC,5.0,1414022400
0972683275,A223B6YPM3D3DI,5.0,1414022400
0972683275,A2GQQC59N6AM17,5.0,1413936000
0972683275,A3GTPP4P59EZ7D,5.0,1413590400
0972683275,A35LDWXIIEU0XA,5.0,1413504000
0972683275,A1QN8BCC5AFWPV,5.0,1413417600
0972683275,A2DILPU6G4QZVJ,5.0,1413331200
0972683275,A2S2N4VJXU8WZE,4.0,1413158400
0972683275,ASCWSQDBGAFTR,5.0,1412985600
0972683275,A187AX5ZBES4NR,5.0,1412812800
0972683275,A1WUCRJO48PBV4,5.0,1412640000
0972683275,AE05YELRNRS28,4.0,1412553600
0972683275,A3FFIE9RSYML7X,5.0,1412467200
0972683275,A3P0TNGHJYGZM1,5.0,1412380800
0972683275,AN0WIZM4W50G9,5.0,1412294400
0972683275,AURUS491LANN6,3.0,1412035200
0972683275,A3U1PT9Z4TL9AQ,4.0,1411862400
0972683275,A3QOL4572BXNJE,5.0,1411689600
0972683275,A194X7KKLQ9LHH,5.0,1411603200
0972683275,A3FS3PF5H00YG5,3.0,1410998400
0972683275,AREF8OJLX6T3W,4.0,1410912000
0972683275,A3FAZQF30X33RA,5.0,1410825600
0972683275,A324O59333AHJB,3.0,1410739200
0972683275,ABF5FAMZX0E4P,5.0,1410480000
0972683275,A3GP21BQBCXZAW,5.0,1410220800
0972683275,A1NTWJ2Y1HQ8SD,5.0,1409616000
0972683275,A132KEZ86HZ23Q,5.0,1409356800
0972683275,A1JPB4BJHNCSWR,5.0,1409184000
0972683275,AHVM3O3GQ4SXI,5.0,1409011200
0972683275,A2DWQY4KG43N6A,4.0,1408579200
0972683275,A534V1PODUK4B,5.0,1408406400
0972683275,A2SGX7YCZ7WCV0,5.0,1408406400
0972683275,A3H8XZV7GAHBLR,5.0,1408320000
0972683275,AY3M3P3VYOQ18,4.0,1408147200
0972683275,A43330QK9EJ63,5.0,1408147200
0972683275,AFWPX7HN901PJ,5.0,1408147200
0972683275,A1CDORP338Q64Y,3.0,1407974400
0972683275,A3CQDCJM3BSMT7,5.0,1407974400
0972683275,A3CDJPQLKM3BUQ,5.0,1407888000
0972683275,A2ZL5PHCEGJ4JP,5.0,1407888000
0972683275,A2ODZBE0P2NBRK,5.0,1407369600
0972683275,A381AW0NB1T1HQ,5.0,1407283200
0972683275,AI33X8T5X381V,5.0,1407196800
0972683275,A324H4WJCKXFQH,5.0,1407024000
0972683275,ALBV5RZNG64MT,5.0,1406851200
0972683275,A2TU5S4ORG5SNB,5.0,1406851200
0972683275,A9VWOYRAQTVGW,5.0,1406851200
0972683275,A2ZBZEI016H2V7,2.0,1406764800
0972683275,A1RX95EWZ21Y2B,5.0,1406678400
0972683275,A198QO0QFSYNEL,4.0,1406592000
0972683275,ABWQ1SYDHUPPU,5.0,1406592000
0972683275,A3ONG8VOH7J50G,5.0,1406419200
0972683275,A4IRKK7QWZEGL,5.0,1406419200
0972683275,AJSDKO8TMV5RB,5.0,1406332800
0972683275,A1BCD46C3SQKJI,5.0,1406246400
0972683275,A2GNPHQFF0RWCV,4.0,1406246400
0972683275,A23PG9Y7V7Y3RB,5.0,1406160000
0972683275,ARYK3OYTWMMK7,5.0,1406160000
0972683275,A2BD4FGMTL0GYV,5.0,1406073600
0972683275,A3SRXMPLAEZ6DP,4.0,1405987200
0972683275,A39H502I445I93,5.0,1405814400
0972683275,A3M2AS8ZKS9CMF,3.0,1405814400
0972683275,A2EGM68V40AAU5,5.0,1405814400
0972683275,A1CHLMIPR0YDAE,4.0,1405814400
0972683275,A36MQBNADRH8YY,5.0,1405641600
0972683275,A3R1Y8U9NJ1A22,5.0,1405555200
0972683275,A1BKC6B7YHYTVV,4.0,1405382400
0972683275,AWVFSIB42LHKJ,4.0,1405209600
0972683275,A1HNAC0DH2PGDC,4.0,1405123200
0972683275,A20XXTXWF2TCPY,5.0,1405123200
0972683275,A108UXJTIV8XXY,5.0,1404864000
0972683275,A1TDQTL9185HTU,5.0,1404777600
0972683275,A3DBA3N3MTQDB2,4.0,1404691200
0972683275,A1WHCQQ1016OC4,5.0,1404604800
0972683275,AEBGTLDMLWZO4,5.0,1404604800
0972683275,A2LKVJ3HM9FKUE,5.0,1404604800
0972683275,A2UKT5SQR9EI7U,5.0,1404345600
0972683275,AYZ54MQJUM3NV,5.0,1404000000
0972683275,AQIBGC2OCCAHQ,5.0,1403913600
0972683275,A20IOFDX45NZET,3.0,1403481600
0972683275,A2QAPBQOLC5MPM,5.0,1403395200
0972683275,A1YVXAIV87Z3LM,5.0,1403222400
0972683275,AJZOVL5UW5392,5.0,1402963200
0972683275,A2T04D1PHW5A0H,5.0,1402790400
0972683275,A3S8Z7UF9OQ1PU,5.0,1402790400
0972683275,A1TSQF40H4MIWM,5.0,1402790400
0972683275,A3P24ZSF9IQRJJ,5.0,1402617600
0972683275,A21VE3LW3ZQ7KZ,4.0,1402531200
0972683275,A3H4C425X1H2H9,5.0,1402358400
0972683275,AQKPJKYY7VLPZ,4.0,1401753600
0972683275,AXZDLFIJQEHJB,5.0,1401667200
0972683275,A3KR19BIVGUK9P,5.0,1401580800
0972683275,A1HM9UYHIQ3YM2,5.0,1401062400
0972683275,A3NFODKXP6LXLV,5.0,1400457600
0972683275,AU6SV4IPYQ10P,5.0,1400198400
0972683275,ATNJBDID1K17N,5.0,1400112000
0972683275,A3LRP51KB8VACW,5.0,1400025600
0972683275,A2465OVDXMXNGZ,4.0,1400025600
0972683275,A2BPGEU4DHZJSR,4.0,1399939200
0972683275,A4PRLL18Q4TE1,5.0,1399248000
0972683275,A35TCV053U9AHN,4.0,1399161600
0972683275,A7SPHMIUOO3H1,4.0,1399075200
0972683275,AVNNI39RQMZPG,5.0,1398988800
0972683275,A1E5AP6REAVJ2,5.0,1398556800
0972683275,A1C55HT82Y70AE,4.0,1398384000
0972683275,A2HLNXOYLMERTC,5.0,1397606400
0972683275,ALB2U20GGGJWU,5.0,1397433600
0972683275,A1P9S4MYB15O0K,5.0,1397347200
0972683275,A3OTY3KB4OG9FO,1.0,1397088000
0972683275,AUKEU9CW56TT4,5.0,1396828800
0972683275,A2CDG7JEL4W6IC,5.0,1396828800
0972683275,A1OO6OKFFDBXNW,4.0,1396742400
0972683275,A1HT4T3HR2W9VG,5.0,1396483200
0972683275,A2ANB0YF7J5VBB,5.0,1396396800
0972683275,A2VI7SGZWA9OW1,5.0,1396224000
0972683275,A2GPNXFUUV51ZZ,5.0,1395878400
0972683275,AANEB3ICACKM0,5.0,1395792000
0972683275,A39WT88YZXIJTB,5.0,1395705600
0972683275,AX3OXHFIKAE4R,4.0,1395705600
0972683275,A2Q6I168BPOUSM,5.0,1395705600
0972683275,A2FF6SG2Z15WY8,4.0,1395705600
0972683275,A3Q95HLHAUC34M,5.0,1395619200
0972683275,A3JTK3K0PXFFT5,5.0,1395532800
0972683275,A1CA40102FA5N0,5.0,1395446400
0972683275,A1BCDVAWQ48LEX,5.0,1395446400
0972683275,A32ALBO1JX4LD3,3.0,1395446400
0972683275,AL4WX7LL4ISYK,4.0,1395187200
0972683275,A2DNXSCB3JXGY2,5.0,1395100800
0972683275,ALG0CGEI3NV18,5.0,1395014400
0972683275,A2MBXZ1XGBUFA,5.0,1395014400
0972683275,A20PJM69ERA9CA,5.0,1394928000
0972683275,A1SIV0P0QLCP3X,5.0,1394928000
0972683275,A6D7R8LLIC3FO,5.0,1394841600
0972683275,A3NTL6NCDLA064,5.0,1394668800
0972683275,A35GA5JPQ2YBJW,5.0,1394668800
0972683275,A4CUFSZBWO8HR,2.0,1394582400
0972683275,A326UIIB1O2UUR,5.0,1394496000
0972683275,A123IFV7Z2V1DU,4.0,1394409600
0972683275,AOKQRXFLXV49I,5.0,1394323200
0972683275,AY7Y69EUL5GGL,5.0,1394323200
0972683275,A212REVB5AFP02,4.0,1394064000
0972683275,A2I8T047ZTHHRZ,5.0,1394064000
0972683275,AYIMC83D50LGH,5.0,1394064000
0972683275,AHWVTOXGM4SZ9,5.0,1394064000
0972683275,A778X9CUE16YO,4.0,1393977600
0972683275,AXBF39GC4I2EC,5.0,1393977600
0972683275,A16WXV8ANSR36O,5.0,1393977600
0972683275,A2D6D5MUX0SP2H,5.0,1393718400
0972683275,AY1Z6EFM02DSU,5.0,1393632000
0972683275,A3RBLGLGUX1FVE,2.0,1393545600
0972683275,A1NOPFD9YTMXHB,4.0,1393545600
0972683275,A3IIGCFLKVFW8M,5.0,1393459200
0972683275,A2U9XX4Q5NQBG6,5.0,1393459200
0972683275,A1AT5LYGF3T3BJ,4.0,1393372800
0972683275,A2BLRT79WUTLXW,3.0,1393372800
0972683275,A2SUMK3BDIUG4Z,5.0,1393286400
0972683275,A1WT0YXXFDUY46,5.0,1393286400
0972683275,AZPT44204EODM,5.0,1393113600
0972683275,A25GV3H63OQHGF,4.0,1393113600
0972683275,A2DZQFJ8A43OB3,5.0,1393027200
0972683275,AC4HGDV9303YH,5.0,1393027200
0972683275,A1R4KD3T10FOG0,5.0,1392768000
0972683275,A162MNFD5CGQ03,5.0,1392768000
0972683275,ACS5A8NRVRQ8M,5.0,1392768000
0972683275,A2AU7WTTTWU4H0,5.0,1392768000
0972683275,A1FFCR74WU1E6Z,5.0,1392422400
0972683275,A2IKPO861L8O90,5.0,1392076800
0972683275,AGZ1HS2KBSFRG,4.0,1392076800
0972683275,A2S4X009TZ0C26,5.0,1392076800
0972683275,A2NOHYNZCZ2NW4,5.0,1392076800
0972683275,A1NFUURN2RV9GT,3.0,1391990400
0972683275,A3OA1X9RC25X4B,5.0,1391990400
0972683275,A2GB15SLLZT2TB,5.0,1391990400
0972683275,A95VB9FYXW5XJ,5.0,1391990400
0972683275,A51C3CTWY2J23,5.0,1391990400
0972683275,A2441IHTNYIN5D,5.0,1391904000
0972683275,ALP4IUKDBJ0EO,5.0,1391817600
0972683275,AZM8PD2KBVXN5,5.0,1391817600
0972683275,A153SN02P05UXE,5.0,1391731200
0972683275,A1OBZBKACUXUXB,5.0,1391731200
0972683275,A1BFGWPAR3XE0Y,5.0,1391472000
0972683275,A38LYJ7NQ65G5L,5.0,1391040000
0972683275,A6FGKXU6ZPW64,5.0,1390953600
0972683275,A2JRYRYTHLE4AB,5.0,1390867200
0972683275,A1KM3IPZ9H0JKZ,4.0,1390867200
0972683275,A17PJXD7YBSD8F,5.0,1390780800
0972683275,ANSFLSQ5F6F2G,5.0,1390780800
0972683275,ACAHJSAFWOHR8,4.0,1390435200
0972683275,A3QWCGS4OS44UP,4.0,1390435200
0972683275,AA1I1ARH33BN4,5.0,1390435200
0972683275,A1RPOL9OFAQ0E1,5.0,1390435200
0972683275,A3ISZ8KLXYYI7P,5.0,1390348800
0972683275,AK514FAJ3YQSV,5.0,1390348800
0972683275,A2RX1JTBIIB4T7,5.0,1390262400
0972683275,A1OYA1IESSJ8F6,5.0,1390262400
0972683275,A2DDPTOS7XXBUY,5.0,1390176000
0972683275,A2ALRD1DZHX7ZY,4.0,1390089600
0972683275,A244SB4R5AVWMV,4.0,1390089600
0972683275,A2ZSX2UA4ATWEM,5.0,1390003200
0972683275,AF7C4BF18NJ1U,4.0,1389830400
0972683275,AZO3DZAJ8S0D9,5.0,1389830400
0972683275,A2XYWC3VW8EOU0,2.0,1389744000
0972683275,A2K3WCT5GZY4FN,5.0,1389744000
0972683275,A33B0A0WTULCN8,3.0,1389657600
0972683275,A37Z3QW5ZDJLSZ,5.0,1389571200
0972683275,A3HVBGFQGVKEN6,5.0,1389312000
0972683275,A27CCNUN2ZZ7L,5.0,1389312000
0972683275,A2BNYSMW3UFKS8,5.0,1389052800
0972683275,A3TAT80JCWYGB4,5.0,1389052800
0972683275,A10S9NK38WEQ65,4.0,1389052800
0972683275,A371ZZ95ZQEIZV,4.0,1389052800
0972683275,A361FG8C13FB99,5.0,1389052800
0972683275,A3RCX7Z7I9G2MF,5.0,1388966400
0972683275,A3RD1GFFLG12YC,5.0,1388966400
0972683275,A23S2XCWFZM976,5.0,1388707200
0972683275,A2SKYCFKIOGG19,5.0,1388707200
0972683275,A3TBIJHR03ELEQ,4.0,1388707200
0972683275,A2VN9A89NJ9TPZ,5.0,1388707200
0972683275,A110S8IJ3ZID0D,5.0,1388620800
0972683275,A31FNBHNC19QX6,5.0,1388620800
0972683275,AOU1TM9UA1BZF,5.0,1388620800
0972683275,A2VS1A1GZT60UX,5.0,1388620800
0972683275,AKSRGI790QOOT,5.0,1388534400
0972683275,A3PRSCGIX3NY0X,5.0,1388448000
0972683275,AQGSAZBQTA4,2.0,1388448000
0972683275,A2O74NNJK37DCS,4.0,1388448000
0972683275,A28DLVVZMHTAPN,5.0,1388275200
0972683275,A25BHOP1LA4XDA,5.0,1388188800
0972683275,A19H6TQ0NFXKVT,5.0,1388188800
0972683275,A2I8I2LLVE9U6G,5.0,1388102400
0972683275,A23X08KRDJKF7,5.0,1388016000
0972683275,A1HMK1KMWQBDTT,5.0,1387929600
0972683275,A174LMEP27Q3H9,5.0,1387670400
0972683275,A2EPTJFNJSHUCU,5.0,1387670400
0972683275,A3F6E9FYLZ7MXZ,5.0,1387497600
0972683275,A111UHA2H22XE7,5.0,1387497600
0972683275,A2V6L4KOFXSBWL,5.0,1387324800
0972683275,A1LE0TJ3UYVV7X,5.0,1387238400
0972683275,A3TG05J8EU1EDF,5.0,1387152000
0972683275,A1IS1QNHOQVMG5,5.0,1386979200
0972683275,A2CTQROHYPPLR,5.0,1386979200
0972683275,A204YNL8K5AOU1,5.0,1386979200
0972683275,A5ABV0IOAM9YO,5.0,1386720000
0972683275,A14C5D25SZWFLX,5.0,1386633600
0972683275,AB31FF0JMPOUP,5.0,1386633600
0972683275,A2H1U31KRK5X5L,1.0,1386547200
0972683275,A3NL1YLHDPLZ0B,5.0,1386547200
0972683275,A2HO6I66T6XQQ6,5.0,1386547200
0972683275,A2KR372GZW00MJ,4.0,1386547200
0972683275,AYRACCER8JXU1,4.0,1386460800
0972683275,A1EWQ5Y6HHSJGX,5.0,1386460800
0972683275,A3GJT8MVRII6PJ,5.0,1386374400
0972683275,A3HF257LGTGOTS,5.0,1386288000
0972683275,A1N9QB2BECD6TS,5.0,1386201600
0972683275,A1QBVPRRBYL5US,5.0,1386201600
0972683275,AF6352V65ZNG1,4.0,1386201600
0972683275,A18UFW42IIXMVU,5.0,1386115200
0972683275,ALUZVJS4G2J9Y,5.0,1386028800
0972683275,A16D9KGAAYSBMZ,4.0,1386028800
0972683275,A2OEVTBSZTURWZ,5.0,1385942400
0972683275,A2VEU4GLPJUFNP,3.0,1385856000
0972683275,AP3XMM1077I50,5.0,1385769600
0972683275,A33HBPL7Q6SZMG,5.0,1385337600
0972683275,A32YYOS0T4NVG1,5.0,1385337600
0972683275,AJUAH1PQMVBHW,5.0,1385251200
0972683275,A3BMUBUC1N77U8,4.0,1385164800
0972683275,A2QDYDMCPU68U5,5.0,1385078400
0972683275,A1VYNYUM57GAM0,5.0,1384905600
0972683275,A1C1XLRK3R841B,5.0,1384819200
0972683275,A222PTRQBKQKX6,4.0,1384732800
0972683275,A3W2CPHVD6E5QR,5.0,1384732800
0972683275,A114A5MIHM3R6L,5.0,1384732800
0972683275,A3E4YU6APQLRKE,5.0,1384646400
0972683275,A241HAACWTVY30,5.0,1384646400
0972683275,A3L52N7YVFR5ZO,5.0,1384560000
0972683275,A2LTW5O60G852G,5.0,1384387200
0972683275,A1ZPEZMQBCTZQN,4.0,1384300800
0972683275,A2S089YNV6Y2D1,4.0,1384214400
0972683275,AXREKH8MC9S3X,5.0,1384128000
0972683275,A11SX0QI0EFZY0,5.0,1384041600
0972683275,A2U0W4IQBWBAQW,5.0,1384041600
0972683275,A1RI8HAZRUWZM6,5.0,1384041600
0972683275,ATWBLNW9VXQW0,5.0,1383868800
0972683275,A16W4IDX9O70NU,4.0,1383868800
0972683275,ABM9CL72EGWKN,4.0,1383782400
0972683275,AML8NIWFKHZJU,3.0,1383782400
0972683275,A39LNFWIZZT0VW,5.0,1383696000
0972683275,A317RWPY08I5QX,5.0,1383523200
0972683275,A1HZ68B7UMNWVW,5.0,1383523200
0972683275,A1NUKIAN0PKVCU,5.0,1383436800
0972683275,A3P1AEV6KGPSYM,4.0,1383436800
0972683275,A2IZ0CCB5OJI95,2.0,1382659200
0972683275,AE3X2ZX6OLZ13,5.0,1382659200
0972683275,A11BKLWVWL7Q2J,5.0,1382486400
0972683275,A3U6HVI3EWAZWU,4.0,1382486400
0972683275,A1P560UNX4SBE7,5.0,1382400000
0972683275,A19TDRIKW64Z6I,5.0,1382313600
0972683275,A3LSVS4YA2CEAX,3.0,1382313600
0972683275,A3GCTN5ZPQT657,5.0,1382227200
0972683275,A3AAKN9BN9A3J7,5.0,1382227200
0972683275,AN4QU8ON7JUK9,5.0,1382140800
0972683275,A29N5GAYTJUFQM,5.0,1382054400
0972683275,A2QG84ZEFKUISL,5.0,1382054400
0972683275,A27B2NA4IKY3P8,4.0,1381622400
0972683275,A29OJBE89XRIW6,5.0,1381449600
0972683275,AVCM37Q6TKOAG,5.0,1381363200
0972683275,ARG1JEPRCUDQT,5.0,1381190400
0972683275,AKBZI91RTIXM6,4.0,1380931200
0972683275,A7V9WIUIB02OI,4.0,1380844800
0972683275,A2FC0JI1EDAAJF,5.0,1380844800
0972683275,A3ELO306YV845C,5.0,1380758400
0972683275,A29Y8MLKEZILVU,5.0,1380672000
0972683275,A28N5MLYX9Q8ZN,5.0,1380412800
0972683275,A81NVWL4MMVT8,4.0,1380326400
0972683275,A3QPJS71FU70MX,4.0,1380240000
0972683275,A263OQLPKEXPF1,5.0,1380153600
0972683275,A1LSU3ES5R6WLN,5.0,1380067200
0972683275,A26VDAZZG2BO27,5.0,1379808000
0972683275,AFS5ZGZ2M3ZGV,5.0,1379721600
0972683275,AYGDF2QFY2ZZ3,5.0,1379721600
0972683275,A2A3B0JX2JRS6S,5.0,1379462400
0972683275,A39FZ5UWBN99VP,5.0,1379462400
0972683275,A267GR678IPW5E,5.0,1379462400
0972683275,A1VM0DU10K0DE6,5.0,1379462400
0972683275,A3F0Y83DVO5TIY,5.0,1379289600
0972683275,A10VA0KMZWDYS2,4.0,1379289600
0972683275,A3IR82A2D7R7FD,4.0,1379203200
0972683275,ARW08E970C4A4,3.0,1379203200
0972683275,A2YYH2I9S9TUCM,5.0,1379203200
0972683275,A3O2WCP3UM0J7Y,5.0,1379116800
0972683275,A32WZVJGDTSQUO,4.0,1379030400
0972683275,AMIZOLD3M9XIL,4.0,1379030400
